Fonte; Local; Sexo; Faixa etária; Raça; Previdência; Posição; Atividade;População Ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade 
PNADC_022023 ;  ;  ;  ; Negra ; Não contribuinte ;  ;  ; 22153382.0361398 ; 22153382.0361398 ; 22153382.0361398 ;0;100;100; 1398.89015134199 ; 9.6417010000614 
PNADC_022023 ;  ;  ;  ; Negra ;  ;  ; Serviços domésticos ; 3891324.17941874 ; 3891324.17941874 ; 3891324.17941874 ;0;100;100; 1093.22788294685 ; 8.86925566894694 
PNADC_022023 ;  ;  ;  ; Negra ;  ;  ;  ; 97509156.730314 ; 53906173.9434565 ; 59534145.1482671 ; 9.45335015862637 ; 55.2831916007104 ; 61.0549277058396 ; 2250.56995822199 ; 10.0895913757956 
PNADC_022023 ;  ;  ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 781370.65957138 ; 781370.65957138 ; 781370.65957138 ;0;100;100; 1628.4417919933 ; 9.02256644050328 
PNADC_022023 ;  ;  ;  ; Não Negra ; Contribuinte ;  ;  ; 32083324.8018124 ; 32083324.8018124 ; 32083324.8018124 ;0;100;100; 4296.62060018652 ; 12.7924476993364 
PNADC_022023 ;  ;  ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 1203269.67856207 ; 1203269.67856207 ; 1203269.67856207 ;0;100;100; 1047.47642589797 ; 8.9541161831831 
PNADC_022023 ;  ;  ;  ; Não Negra ; Não contribuinte ;  ;  ; 12920065.6423126 ; 12920065.6423126 ; 12920065.6423126 ;0;100;100; 2218.29073156532 ; 10.7878229908898 
PNADC_022023 ;  ;  ;  ; Não Negra ;  ;  ; Serviços domésticos ; 1984640.33813345 ; 1984640.33813345 ; 1984640.33813345 ;0;100;100; 1278.93908446418 ; 8.98120571697875 
PNADC_022023 ;  ;  ;  ; Não Negra ;  ;  ;  ; 77098054.3718645 ; 45003390.444125 ; 48022439.8307867 ; 6.28674719006302 ; 58.3716292334197 ; 62.2874860099085 ; 3722.3554091708 ; 11.2487550508907 
PNADC_022023 ;  ;  ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 2075947.65086212 ; 2075947.65086212 ; 2075947.65086212 ;0;100;100; 1554.53595206796 ; 8.92695610507225 
PNADC_022023 ;  ;  ;  ;  ; Contribuinte ;  ;  ; 63836116.7091291 ; 63836116.7091291 ; 63836116.7091291 ;0;100;100; 3561.54847928672 ; 12.3014668718293 
PNADC_022023 ;  ;  ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 3800016.86669007 ; 3800016.86669007 ; 3800016.86669007 ;0;100;100; 935.136165572702 ; 8.89674674081705 
PNADC_022023 ;  ;  ;  ;  ; Não contribuinte ;  ;  ; 35073447.6784525 ; 35073447.6784525 ; 35073447.6784525 ;0;100;100; 1699.08413561083 ; 10.0705098864652 
PNADC_022023 ;  ;  ;  ;  ;  ;  ; Serviços domésticos ; 5875964.51755219 ; 5875964.51755219 ; 5875964.51755219 ;0;100;100; 1155.72172178596 ; 8.90750593433067 
PNADC_022023 ;  ;  ;  ;  ;  ;  ;  ; 174607211.102179 ; 98909564.3875816 ; 107556584.979054 ; 8.03950831383892 ; 56.6468954880109 ; 61.5991655213556 ; 2921.34905635328 ; 10.6099082816082 
PNADC_032023 ; Ceará ; Homem ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Homem ;  ; Amarela ; Contribuinte ;  ;  ; 3224.65459349 ; 3224.65459349 ; 3224.65459349 ;0;100;100; 2719.34453803695 ; 12.2681722697264 
PNADC_032023 ; Ceará ; Homem ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Homem ;  ; Amarela ; Não contribuinte ;  ;  ; 5980.36749034 ; 5980.36749034 ; 5980.36749034 ;0;100;100; 1573.6310079305 ; 10.2672385242795 
PNADC_032023 ; Ceará ; Homem ;  ; Amarela ;  ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Homem ;  ; Amarela ;  ;  ;  ; 14658.90581073 ; 9205.02208383 ; 9593.91481817 ; 4.05353540979406 ; 62.7947419997209 ; 65.4476871742191 ; 1992.69580743492 ; 9.82456753362606 
PNADC_032023 ; Ceará ; Homem ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 1158.99257346 ; 1158.99257346 ; 1158.99257346 ;0;100;100; 1793.96180196953 ; 11.6970026499552 
PNADC_032023 ; Ceará ; Homem ;  ; Branca ; Contribuinte ;  ;  ; 268149.70606077 ; 268149.70606077 ; 268149.70606077 ;0;100;100; 3767.41382854719 ; 12.5497562765015 
PNADC_032023 ; Ceará ; Homem ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 2789.14049278 ; 2789.14049278 ; 2789.14049278 ;0;100;100; 621.902788616148 ; 6.30194076867553 
PNADC_032023 ; Ceará ; Homem ;  ; Branca ; Não contribuinte ;  ;  ; 277731.45202143 ; 277731.45202143 ; 277731.45202143 ;0;100;100; 1460.48783364153 ; 10.0681665275481 
PNADC_032023 ; Ceará ; Homem ;  ; Branca ;  ;  ; Serviços domésticos ; 3948.13306624 ; 3948.13306624 ; 3948.13306624 ;0;100;100; 965.96608874881 ; 8.00802201710333 
PNADC_032023 ; Ceará ; Homem ;  ; Branca ;  ;  ;  ; 922366.12879612 ; 545881.1580822 ; 599407.43267497 ; 8.92986500916394 ; 59.1826977422391 ; 64.9858460714859 ; 2607.16297484269 ; 10.5748220225387 
PNADC_032023 ; Ceará ; Homem ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Homem ;  ; Indígena ; Contribuinte ;  ;  ; 8374.27555153 ; 8374.27555153 ; 8374.27555153 ;0;100;100; 1909.70216083914 ; 10.2266387468286 
PNADC_032023 ; Ceará ; Homem ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Homem ;  ; Indígena ; Não contribuinte ;  ;  ; 9762.25973134 ; 9762.25973134 ; 9762.25973134 ;0;100;100; 850.266607869236 ; 7.38706912950895 
PNADC_032023 ; Ceará ; Homem ;  ; Indígena ;  ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Homem ;  ; Indígena ;  ;  ;  ; 33365.0900495 ; 18136.53528287 ; 19907.6050855 ; 8.89644834234723 ; 54.3578190736572 ; 59.6659713969462 ; 1339.44522502425 ; 8.72511014855715 
PNADC_032023 ; Ceará ; Homem ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 4180.44417648 ; 4180.44417648 ; 4180.44417648 ;0;100;100; 1664.92965921395 ; 10.0664031865589 
PNADC_032023 ; Ceará ; Homem ;  ; Parda ; Contribuinte ;  ;  ; 616586.60615705 ; 616586.60615705 ; 616586.60615705 ;0;100;100; 2837.83223203708 ; 11.6466980608342 
PNADC_032023 ; Ceará ; Homem ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 11449.97331813 ; 11449.97331813 ; 11449.97331813 ;0;100;100; 743.129280102449 ; 8.55608770580936 
PNADC_032023 ; Ceará ; Homem ;  ; Parda ; Não contribuinte ;  ;  ; 812641.1281999 ; 812641.1281999 ; 812641.1281999 ;0;100;100; 1099.01118075625 ; 9.09977393585969 
PNADC_032023 ; Ceará ; Homem ;  ; Parda ;  ;  ; Serviços domésticos ; 15630.41749461 ; 15630.41749461 ; 15630.41749461 ;0;100;100; 989.670041285738 ; 9.0249555454447 
PNADC_032023 ; Ceará ; Homem ;  ; Parda ;  ;  ;  ; 2363119.62009132 ; 1429227.73435695 ; 1545867.20863186 ; 7.54524538871224 ; 60.4805496177853 ; 65.4163756878343 ; 1859.61584616185 ; 9.70862155102557 
PNADC_032023 ; Ceará ; Homem ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 1467.39532643 ; 1467.39532643 ; 1467.39532643 ;0;100;100;1320; 6.66029858456164 
PNADC_032023 ; Ceará ; Homem ;  ; Preta ; Contribuinte ;  ;  ; 72693.89232244 ; 72693.89232244 ; 72693.89232244 ;0;100;100; 2392.05052362316 ; 11.5258866370901 
PNADC_032023 ; Ceará ; Homem ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 1880.71384212 ; 1880.71384212 ; 1880.71384212 ;0;100;100; 623.502481317612 ; 10.6907699337394 
PNADC_032023 ; Ceará ; Homem ;  ; Preta ; Não contribuinte ;  ;  ; 87977.12625417 ; 87977.12625417 ; 87977.12625417 ;0;100;100; 1146.95316084936 ; 9.3397868539778 
PNADC_032023 ; Ceará ; Homem ;  ; Preta ;  ;  ; Serviços domésticos ; 3348.10916855 ; 3348.10916855 ; 3348.10916855 ;0;100;100; 928.760509754974 ; 9.38329675963358 
PNADC_032023 ; Ceará ; Homem ;  ; Preta ;  ;  ;  ; 265146.5159745 ; 160671.01857661 ; 177641.74928081 ; 9.5533458620548 ; 60.5970695055492 ; 66.9975800466088 ; 1715.08033019374 ; 9.85288638445886 
PNADC_032023 ; Ceará ; Homem ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 5647.83950291 ; 5647.83950291 ; 5647.83950291 ;0;100;100; 1575.31164340156 ; 9.56334894509525 
PNADC_032023 ; Ceará ; Homem ;  ; Negra ; Contribuinte ;  ;  ; 689280.49847949 ; 689280.49847949 ; 689280.49847949 ;0;100;100; 2790.81855968999 ; 11.6341750277004 
PNADC_032023 ; Ceará ; Homem ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 13330.68716025 ; 13330.68716025 ; 13330.68716025 ;0;100;100; 726.25214738914 ; 8.85444540420586 
PNADC_032023 ; Ceará ; Homem ;  ; Negra ; Não contribuinte ;  ;  ; 900618.25445407 ; 900618.25445407 ; 900618.25445407 ;0;100;100; 1103.73230313519 ; 9.1227055360242 
PNADC_032023 ; Ceará ; Homem ;  ; Negra ;  ;  ; Serviços domésticos ; 18978.52666316 ; 18978.52666316 ; 18978.52666316 ;0;100;100; 978.924646525138 ; 9.07592701790135 
PNADC_032023 ; Ceará ; Homem ;  ; Negra ;  ;  ;  ; 2628266.13606582 ; 1589898.75293356 ; 1723508.95791267 ; 7.75221993281221 ; 60.4923044556453 ; 65.5758918117989 ; 1844.93888174875 ; 9.722805216108 
PNADC_032023 ; Ceará ; Homem ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 1158.99257346 ; 1158.99257346 ; 1158.99257346 ;0;100;100; 1793.96180196953 ; 11.6970026499552 
PNADC_032023 ; Ceará ; Homem ;  ; Não Negra ; Contribuinte ;  ;  ; 279748.63620579 ; 279748.63620579 ; 279748.63620579 ;0;100;100; 3699.72216395338 ; 12.4771196181183 
PNADC_032023 ; Ceará ; Homem ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 2789.14049278 ; 2789.14049278 ; 2789.14049278 ;0;100;100; 621.902788616148 ; 6.30194076867553 
PNADC_032023 ; Ceará ; Homem ;  ; Não Negra ; Não contribuinte ;  ;  ; 293474.07924311 ; 293474.07924311 ; 293474.07924311 ;0;100;100; 1441.9147362202 ; 9.97545499315457 
PNADC_032023 ; Ceará ; Homem ;  ; Não Negra ;  ;  ; Serviços domésticos ; 3948.13306624 ; 3948.13306624 ; 3948.13306624 ;0;100;100; 965.96608874881 ; 8.00802201710333 
PNADC_032023 ; Ceará ; Homem ;  ; Não Negra ;  ;  ;  ; 970390.12465635 ; 573222.7154489 ; 628908.95257864 ; 8.85441953106508 ; 59.071367369067 ; 64.8099085717055 ; 2557.00780337213 ; 10.4977764649799 
PNADC_032023 ; Ceará ; Homem ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 6806.83207637 ; 6806.83207637 ; 6806.83207637 ;0;100;100; 1612.54098990562 ; 9.97115773373345 
PNADC_032023 ; Ceará ; Homem ;  ;  ; Contribuinte ;  ;  ; 969029.13468528 ; 969029.13468528 ; 969029.13468528 ;0;100;100; 3053.209580387 ; 11.8784816005584 
PNADC_032023 ; Ceará ; Homem ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 16119.82765303 ; 16119.82765303 ; 16119.82765303 ;0;100;100; 708.197052247061 ; 8.37350388994012 
PNADC_032023 ; Ceará ; Homem ;  ;  ; Não contribuinte ;  ;  ; 1194092.33369718 ; 1194092.33369718 ; 1194092.33369718 ;0;100;100; 1186.85849449462 ; 9.33526450971095 
PNADC_032023 ; Ceará ; Homem ;  ;  ;  ;  ; Serviços domésticos ; 22926.6597294 ; 22926.6597294 ; 22926.6597294 ;0;100;100; 976.693091163329 ; 8.87380594795852 
PNADC_032023 ; Ceará ; Homem ;  ;  ;  ;  ;  ; 3598656.26072217 ; 2163121.46838246 ; 2352417.91049131 ; 8.04688832135762 ; 60.1091438488312 ; 65.3693417781234 ; 2033.8260114224 ; 9.93546063846201 
PNADC_032023 ; Ceará ; Mulher ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Mulher ;  ; Amarela ; Contribuinte ;  ;  ; 4273.08244805 ; 4273.08244805 ; 4273.08244805 ;0;100;100; 1968.66735178314 ; 11.7972887192596 
PNADC_032023 ; Ceará ; Mulher ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 938.90567038 ; 938.90567038 ; 938.90567038 ;0;100;100; 1178.37138944514 ; 8.28053557500978 
PNADC_032023 ; Ceará ; Mulher ;  ; Amarela ; Não contribuinte ;  ;  ; 1826.3848829 ; 1826.3848829 ; 1826.3848829 ;0;100;100; 893.746210408693 ; 10.0879023517459 
PNADC_032023 ; Ceará ; Mulher ;  ; Amarela ;  ;  ; Serviços domésticos ; 938.90567038 ; 938.90567038 ; 938.90567038 ;0;100;100; 1178.37138944514 ; 8.28053557500978 
PNADC_032023 ; Ceará ; Mulher ;  ; Amarela ;  ;  ;  ; 19200.69551124 ; 6099.46733095 ; 6482.4960323 ; 5.90866079117521 ; 31.766908273606 ; 33.7617771632552 ; 1646.799946583 ; 8.54404666938579 
PNADC_032023 ; Ceará ; Mulher ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 4081.26068525 ; 4081.26068525 ; 4081.26068525 ;0;100;100; 1113.07693286285 ; 9.15990079136051 
PNADC_032023 ; Ceará ; Mulher ;  ; Branca ; Contribuinte ;  ;  ; 242041.2580712 ; 242041.2580712 ; 242041.2580712 ;0;100;100; 3129.76098510301 ; 13.5837289492109 
PNADC_032023 ; Ceará ; Mulher ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 33896.21125655 ; 33896.21125655 ; 33896.21125655 ;0;100;100; 508.127016972449 ; 9.15393552306477 
PNADC_032023 ; Ceará ; Mulher ;  ; Branca ; Não contribuinte ;  ;  ; 180495.52259518 ; 180495.52259518 ; 180495.52259518 ;0;100;100; 1125.5735333352 ; 11.427277780975 
PNADC_032023 ; Ceará ; Mulher ;  ; Branca ;  ;  ; Serviços domésticos ; 37977.4719418 ; 37977.4719418 ; 37977.4719418 ;0;100;100; 573.440096811728 ; 9.1546243310676 
PNADC_032023 ; Ceará ; Mulher ;  ; Branca ;  ;  ;  ; 1042457.14408563 ; 422536.78066638 ; 468884.054677 ; 9.88459162735811 ; 40.5327723123812 ; 44.9787367602792 ; 2303.71932084146 ; 10.8843383873288 
PNADC_032023 ; Ceará ; Mulher ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ; Mulher ;  ; Indígena ; Contribuinte ;  ;  ; 4502.01383489 ; 4502.01383489 ; 4502.01383489 ;0;100;100; 1846.20183864199 ; 12.3474782094374 
PNADC_032023 ; Ceará ; Mulher ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 2648.73401477 ; 2648.73401477 ; 2648.73401477 ;0;100;100; 643.746818818371 ; 7.63161446954846 
PNADC_032023 ; Ceará ; Mulher ;  ; Indígena ; Não contribuinte ;  ;  ; 8690.15725769 ; 8690.15725769 ; 8690.15725769 ;0;100;100; 904.815276748553 ; 9.30341528785636 
PNADC_032023 ; Ceará ; Mulher ;  ; Indígena ;  ;  ; Serviços domésticos ; 2648.73401477 ; 2648.73401477 ; 2648.73401477 ;0;100;100; 643.746818818371 ; 7.63161446954846 
PNADC_032023 ; Ceará ; Mulher ;  ; Indígena ;  ;  ;  ; 41741.59748816 ; 13192.17109258 ; 16802.36747482 ; 21.4862363155087 ; 31.6043752190413 ; 40.2532928443527 ; 1272.35411856397 ; 9.68878291719074 
PNADC_032023 ; Ceará ; Mulher ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 15351.61478316 ; 15351.61478316 ; 15351.61478316 ;0;100;100; 1340.21516445597 ; 8.36257000988957 
PNADC_032023 ; Ceará ; Mulher ;  ; Parda ; Contribuinte ;  ;  ; 446140.69586029 ; 446140.69586029 ; 446140.69586029 ;0;100;100; 2368.57936452959 ; 12.8905577229328 
PNADC_032023 ; Ceará ; Mulher ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 125052.88260372 ; 125052.88260372 ; 125052.88260372 ;0;100;100; 602.822350127588 ; 8.91203001445698 
PNADC_032023 ; Ceará ; Mulher ;  ; Parda ; Não contribuinte ;  ;  ; 517870.65211413 ; 517870.65211413 ; 517870.65211413 ;0;100;100; 869.682952411093 ; 10.1380635171581 
PNADC_032023 ; Ceará ; Mulher ;  ; Parda ;  ;  ; Serviços domésticos ; 140404.49738688 ; 140404.49738688 ; 140404.49738688 ;0;100;100; 684.045026611772 ; 8.84819061067092 
PNADC_032023 ; Ceará ; Mulher ;  ; Parda ;  ;  ;  ; 2562223.00361975 ; 964011.34797442 ; 1081709.38858398 ; 10.8807450366714 ; 37.6240220547753 ; 42.21761287194 ; 1584.10113327021 ; 10.0653715807431 
PNADC_032023 ; Ceará ; Mulher ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 1778.32585347 ; 1778.32585347 ; 1778.32585347 ;0;100;100; 1323.45680059996 ; 8.6994470459297 
PNADC_032023 ; Ceará ; Mulher ;  ; Preta ; Contribuinte ;  ;  ; 37855.74102658 ; 37855.74102658 ; 37855.74102658 ;0;100;100; 2156.17484897729 ; 12.591866545494 
PNADC_032023 ; Ceará ; Mulher ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 17059.71393282 ; 17059.71393282 ; 17059.71393282 ;0;100;100; 532.118545455529 ; 8.6432466073245 
PNADC_032023 ; Ceará ; Mulher ;  ; Preta ; Não contribuinte ;  ;  ; 53696.37920961 ; 53696.37920961 ; 53696.37920961 ;0;100;100; 764.024022280171 ; 9.70267286103151 
PNADC_032023 ; Ceará ; Mulher ;  ; Preta ;  ;  ; Serviços domésticos ; 18838.03978629 ; 18838.03978629 ; 18838.03978629 ;0;100;100; 606.821502553399 ; 8.64892558865642 
PNADC_032023 ; Ceará ; Mulher ;  ; Preta ;  ;  ;  ; 249499.14629471 ; 91552.12023619 ; 104500.98679219 ; 12.3911428527943 ; 36.694362123407 ; 41.8843063570056 ; 1351.30940697589 ; 9.63265273759335 
PNADC_032023 ; Ceará ; Mulher ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 17129.94063663 ; 17129.94063663 ; 17129.94063663 ;0;100;100; 1338.47541343528 ; 8.39787574529914 
PNADC_032023 ; Ceará ; Mulher ;  ; Negra ; Contribuinte ;  ;  ; 483996.43688687 ; 483996.43688687 ; 483996.43688687 ;0;100;100; 2351.96616302475 ; 12.8675214744254 
PNADC_032023 ; Ceará ; Mulher ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 142112.59653654 ; 142112.59653654 ; 142112.59653654 ;0;100;100; 594.272694194943 ; 8.87966120732248 
PNADC_032023 ; Ceará ; Mulher ;  ; Negra ; Não contribuinte ;  ;  ; 571567.03132374 ; 571567.03132374 ; 571567.03132374 ;0;100;100; 859.5649441803 ; 10.0977640807201 
PNADC_032023 ; Ceará ; Mulher ;  ; Negra ;  ;  ; Serviços domésticos ; 159242.53717317 ; 159242.53717317 ; 159242.53717317 ;0;100;100; 674.850038624187 ; 8.82454983473351 
PNADC_032023 ; Ceará ; Mulher ;  ; Negra ;  ;  ;  ; 2811722.14991446 ; 1055563.46821061 ; 1186210.37537617 ; 11.0138058035557 ; 37.5415283563037 ; 42.1880368020097 ; 1563.73602081238 ; 10.0276550552421 
PNADC_032023 ; Ceará ; Mulher ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 4081.26068525 ; 4081.26068525 ; 4081.26068525 ;0;100;100; 1113.07693286285 ; 9.15990079136051 
PNADC_032023 ; Ceará ; Mulher ;  ; Não Negra ; Contribuinte ;  ;  ; 250816.35435414 ; 250816.35435414 ; 250816.35435414 ;0;100;100; 3086.94061205355 ; 13.5347627164966 
PNADC_032023 ; Ceará ; Mulher ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 37483.8509417 ; 37483.8509417 ; 37483.8509417 ;0;100;100; 534.622935131712 ; 9.02222929853833 
PNADC_032023 ; Ceará ; Mulher ;  ; Não Negra ; Não contribuinte ;  ;  ; 191012.06473577 ; 191012.06473577 ; 191012.06473577 ;0;100;100; 1114.51201784577 ; 11.3209770921196 
PNADC_032023 ; Ceará ; Mulher ;  ; Não Negra ;  ;  ; Serviços domésticos ; 41565.11162695 ; 41565.11162695 ; 41565.11162695 ;0;100;100; 591.662026547678 ; 9.03673150553754 
PNADC_032023 ; Ceará ; Mulher ;  ; Não Negra ;  ;  ;  ; 1103399.43708503 ; 441828.41908991 ; 492168.91818412 ; 10.2282970814052 ; 40.0424727655414 ; 44.6047824244261 ; 2266.68963433372 ; 10.7988369821078 
PNADC_032023 ; Ceará ; Mulher ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 21211.20132188 ; 21211.20132188 ; 21211.20132188 ;0;100;100; 1295.10634898128 ; 8.54562361491126 
PNADC_032023 ; Ceará ; Mulher ;  ;  ; Contribuinte ;  ;  ; 734812.79124101 ; 734812.79124101 ; 734812.79124101 ;0;100;100; 2602.83769662655 ; 13.0951842797794 
PNADC_032023 ; Ceará ; Mulher ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 179596.44747824 ; 179596.44747824 ; 179596.44747824 ;0;100;100; 581.797502808548 ; 8.90942540709375 
PNADC_032023 ; Ceará ; Mulher ;  ;  ; Não contribuinte ;  ;  ; 762579.09605951 ; 762579.09605951 ; 762579.09605951 ;0;100;100; 922.762516655258 ; 10.4059447395375 
PNADC_032023 ; Ceará ; Mulher ;  ;  ;  ;  ; Serviços domésticos ; 200807.64880012 ; 200807.64880012 ; 200807.64880012 ;0;100;100; 657.599939334294 ; 8.86849206713076 
PNADC_032023 ; Ceará ; Mulher ;  ;  ;  ;  ;  ; 3915121.58699949 ; 1497391.88730052 ; 1678379.29356029 ; 10.7834627699587 ; 38.2463699792298 ; 42.8691486653569 ; 1771.15959621144 ; 10.2464379694992 
PNADC_032023 ; Ceará ;  ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ;  ;  ; Amarela ; Contribuinte ;  ;  ; 7497.73704154 ; 7497.73704154 ; 7497.73704154 ;0;100;100; 2291.52138406917 ; 12.0158270988207 
PNADC_032023 ; Ceará ;  ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 938.90567038 ; 938.90567038 ; 938.90567038 ;0;100;100; 1178.37138944514 ; 8.28053557500978 
PNADC_032023 ; Ceará ;  ;  ; Amarela ; Não contribuinte ;  ;  ; 7806.75237324 ; 7806.75237324 ; 7806.75237324 ;0;100;100; 1406.23353622264 ; 10.2188860940648 
PNADC_032023 ; Ceará ;  ;  ; Amarela ;  ;  ; Serviços domésticos ; 938.90567038 ; 938.90567038 ; 938.90567038 ;0;100;100; 1178.37138944514 ; 8.28053557500978 
PNADC_032023 ; Ceará ;  ;  ; Amarela ;  ;  ;  ; 33859.60132197 ; 15304.48941478 ; 16076.41085047 ; 4.80157818103679 ; 45.1998512009933 ; 47.4796223901158 ; 1851.24788295425 ; 9.10039860377581 
PNADC_032023 ; Ceará ;  ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 5240.25325871 ; 5240.25325871 ; 5240.25325871 ;0;100;100; 1263.66898781063 ; 9.72103439827833 
PNADC_032023 ; Ceará ;  ;  ; Branca ; Contribuinte ;  ;  ; 510190.96413197 ; 510190.96413197 ; 510190.96413197 ;0;100;100; 3464.90298988015 ; 13.0445814450742 
PNADC_032023 ; Ceará ;  ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 36685.35174933 ; 36685.35174933 ; 36685.35174933 ;0;100;100; 516.818842578558 ; 8.94228964798121 
PNADC_032023 ; Ceará ;  ;  ; Branca ; Não contribuinte ;  ;  ; 458226.97461661 ; 458226.97461661 ; 458226.97461661 ;0;100;100; 1331.61559324591 ; 10.6146350568956 
PNADC_032023 ; Ceará ;  ;  ; Branca ;  ;  ; Serviços domésticos ; 41925.60500804 ; 41925.60500804 ; 41925.60500804 ;0;100;100; 610.55970727755 ; 9.04689955559339 
PNADC_032023 ; Ceará ;  ;  ; Branca ;  ;  ;  ; 1964823.27288175 ; 968417.93874858 ; 1068291.48735197 ; 9.34890428182217 ; 49.2877884802448 ; 54.3708689782129 ; 2475.81419374052 ; 10.7406438098435 
PNADC_032023 ; Ceará ;  ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_032023 ; Ceará ;  ;  ; Indígena ; Contribuinte ;  ;  ; 12876.28938642 ; 12876.28938642 ; 12876.28938642 ;0;100;100; 1887.5001645596 ; 10.9791775270785 
PNADC_032023 ; Ceará ;  ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 2648.73401477 ; 2648.73401477 ; 2648.73401477 ;0;100;100; 643.746818818371 ; 7.63161446954846 
PNADC_032023 ; Ceará ;  ;  ; Indígena ; Não contribuinte ;  ;  ; 18452.41698903 ; 18452.41698903 ; 18452.41698903 ;0;100;100; 873.101465927697 ; 8.24950146391945 
PNADC_032023 ; Ceará ;  ;  ; Indígena ;  ;  ; Serviços domésticos ; 2648.73401477 ; 2648.73401477 ; 2648.73401477 ;0;100;100; 643.746818818371 ; 7.63161446954846 
PNADC_032023 ; Ceará ;  ;  ; Indígena ;  ;  ;  ; 75106.68753766 ; 31328.70637545 ; 36709.97256032 ; 14.6588673582574 ; 41.7122727716372 ; 48.8771023777515 ; 1313.36848638618 ; 9.26164620081452 
PNADC_032023 ; Ceará ;  ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 19532.05895964 ; 19532.05895964 ; 19532.05895964 ;0;100;100; 1409.71376782567 ; 8.73028492044187 
PNADC_032023 ; Ceará ;  ;  ; Parda ; Contribuinte ;  ;  ; 1062727.30201734 ; 1062727.30201734 ; 1062727.30201734 ;0;100;100; 2640.83644539754 ; 12.1748585235765 
PNADC_032023 ; Ceará ;  ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 136502.85592185 ; 136502.85592185 ; 136502.85592185 ;0;100;100; 614.681107288938 ; 8.88555380605642 
PNADC_032023 ; Ceará ;  ;  ; Parda ; Não contribuinte ;  ;  ; 1330511.78031403 ; 1330511.78031403 ; 1330511.78031403 ;0;100;100; 1011.43829763536 ; 9.51440485320673 
